Class_ID,Student_ID,Class_Level,Class_Section,Teacher_ID
1700,20641,SS1,D,9593
1700,30585,SS1,D,9593
1700,41439,SS1,D,9593
1700,32782,SS1,D,9593
1700,82350,SS1,D,9593
1700,19838,SS1,D,9593
1700,30517,SS1,D,9593
1700,10350,SS1,D,9593
1700,63545,SS1,D,9593
1700,69048,SS1,D,9593
1700,87832,SS1,D,9593
1700,71592,SS1,D,9593
1700,48175,SS1,D,9593
1700,14278,SS1,D,9593
1700,40340,SS1,D,9593
1700,47762,SS1,D,9593
1700,47056,SS1,D,9593
1700,69510,SS1,D,9593
1700,19329,SS1,D,9593
1700,40595,SS1,D,9593
1700,44675,SS1,D,9593
1700,91927,SS1,D,9593
1700,87304,SS1,D,9593
1700,96662,SS1,D,9593
1700,35928,SS1,D,9593
1700,65723,SS1,D,9593
1700,25043,SS1,D,9593
1700,81376,SS1,D,9593
1700,39466,SS1,D,9593
1700,94886,SS1,D,9593
1700,29528,SS1,D,9593
1700,44816,SS1,D,9593
1700,28643,SS1,D,9593
1700,19359,SS1,D,9593
1700,17816,SS1,D,9593
1700,31747,SS1,D,9593
1700,50319,SS1,D,9593
1700,87993,SS1,D,9593
1700,84607,SS1,D,9593
1700,47828,SS1,D,9593
1700,67560,SS1,D,9593
1700,26299,SS1,D,9593
1700,71433,SS1,D,9593
1700,49857,SS1,D,9593
1700,62757,SS1,D,9593
1700,45683,SS1,D,9593
1700,75597,SS1,D,9593
1700,80776,SS1,D,9593
1700,74722,SS1,D,9593
1700,67377,SS1,D,9593
1700,20543,SS1,D,9593
1700,88385,SS1,D,9593
1700,15224,SS1,D,9593
1700,66626,SS1,D,9593
1700,52247,SS1,D,9593
1700,89129,SS1,D,9593
1700,42816,SS1,D,9593
1700,13390,SS1,D,9593
1700,21970,SS1,D,9593
1700,40005,SS1,D,9593
1700,98381,SS1,D,9593
1700,85392,SS1,D,9593
1700,86955,SS1,D,9593
1700,12719,SS1,D,9593
1700,98117,SS1,D,9593
1700,45325,SS1,D,9593
1700,85529,SS1,D,9593
1700,15273,SS1,D,9593
1700,32962,SS1,D,9593
1700,71669,SS1,D,9593
1700,78021,SS1,D,9593
1280,95394,SS1,B,5321
1280,67963,SS1,B,5321
1280,46458,SS1,B,5321
1280,33788,SS1,B,5321
1280,86720,SS1,B,5321
1280,67132,SS1,B,5321
1280,93202,SS1,B,5321
1280,74451,SS1,B,5321
1280,21959,SS1,B,5321
1280,71605,SS1,B,5321
1280,55607,SS1,B,5321
1280,63523,SS1,B,5321
1280,53687,SS1,B,5321
1280,52081,SS1,B,5321
1280,97835,SS1,B,5321
1280,23710,SS1,B,5321
1280,31079,SS1,B,5321
1280,53228,SS1,B,5321
1280,63955,SS1,B,5321
1280,74942,SS1,B,5321
1280,47777,SS1,B,5321
1280,96846,SS1,B,5321
1280,62488,SS1,B,5321
1280,82102,SS1,B,5321
1280,14809,SS1,B,5321
1280,69614,SS1,B,5321
1280,21542,SS1,B,5321
1280,51224,SS1,B,5321
1280,43082,SS1,B,5321
1280,52372,SS1,B,5321
1280,25194,SS1,B,5321
1280,62976,SS1,B,5321
1280,77449,SS1,B,5321
1280,10150,SS1,B,5321
1280,96200,SS1,B,5321
1280,81118,SS1,B,5321
1280,70552,SS1,B,5321
1280,64165,SS1,B,5321
1280,17104,SS1,B,5321
1280,34586,SS1,B,5321
1280,77952,SS1,B,5321
1280,57419,SS1,B,5321
1280,91609,SS1,B,5321
1280,75338,SS1,B,5321
1280,91973,SS1,B,5321
1280,67939,SS1,B,5321
1280,16764,SS1,B,5321
1280,36680,SS1,B,5321
1280,45003,SS1,B,5321
1280,81987,SS1,B,5321
1280,27172,SS1,B,5321
1280,47752,SS1,B,5321
1280,67424,SS1,B,5321
1280,73532,SS1,B,5321
1280,25915,SS1,B,5321
1280,13783,SS1,B,5321
1280,92578,SS1,B,5321
1280,89806,SS1,B,5321
1280,41365,SS1,B,5321
1280,30758,SS1,B,5321
1280,50730,SS1,B,5321
1280,82199,SS1,B,5321
1280,11792,SS1,B,5321
1280,82384,SS1,B,5321
1280,63476,SS1,B,5321
1280,22217,SS1,B,5321
1280,24871,SS1,B,5321
1280,70482,SS1,B,5321
1280,25396,SS1,B,5321
1280,94896,SS1,B,5321
1280,30181,SS1,B,5321
1280,75323,SS1,B,5321
1280,48254,SS1,B,5321
1280,76698,SS1,B,5321
1280,45838,SS1,B,5321
1280,64459,SS1,B,5321
1280,73242,SS1,B,5321
1280,71894,SS1,B,5321
1280,41946,SS1,B,5321
1280,69871,SS1,B,5321
1280,82255,SS1,B,5321
1280,28958,SS1,B,5321
1280,60277,SS1,B,5321
1280,34983,SS1,B,5321
1280,88561,SS1,B,5321
1280,76616,SS1,B,5321
1280,27892,SS1,B,5321
1280,19150,SS1,B,5321
1280,46208,SS1,B,5321
1280,64387,SS1,B,5321
1280,54548,SS1,B,5321
1280,76550,SS1,B,5321
1280,45018,SS1,B,5321
1280,10336,SS1,B,5321
1280,47072,SS1,B,5321
1280,49132,SS1,B,5321
1280,86931,SS1,B,5321
1280,86011,SS1,B,5321
1280,96499,SS1,B,5321
1280,74178,SS1,B,5321
1280,29476,SS1,B,5321
1280,68529,SS1,B,5321
1280,80592,SS1,B,5321
1280,73483,SS1,B,5321
1280,55236,SS1,B,5321
1280,53573,SS1,B,5321
1280,82340,SS1,B,5321
1280,81228,SS1,B,5321
1280,59441,SS1,B,5321
1280,69682,SS1,B,5321
1280,52176,SS1,B,5321
1280,34727,SS1,B,5321
1280,41300,SS1,B,5321
1280,84946,SS1,B,5321
1280,60196,SS1,B,5321
1280,40613,SS1,B,5321
1280,63841,SS1,B,5321
1280,15720,SS1,B,5321
1280,51704,SS1,B,5321
1280,59968,SS1,B,5321
1280,60604,SS1,B,5321
1280,96991,SS1,B,5321
1280,95461,SS1,B,5321
1280,29936,SS1,B,5321
1280,74923,SS1,B,5321
1280,14852,SS1,B,5321
1280,26547,SS1,B,5321
1280,75836,SS1,B,5321
1280,87356,SS1,B,5321
1280,53515,SS1,B,5321
1280,23154,SS1,B,5321
1280,67711,SS1,B,5321
1280,23069,SS1,B,5321
1280,78937,SS1,B,5321
1280,69890,SS1,B,5321
1280,12011,SS1,B,5321
1280,28894,SS1,B,5321
1280,63736,SS1,B,5321
1280,95823,SS1,B,5321
1280,30232,SS1,B,5321
1280,19807,SS1,B,5321
1280,71537,SS1,B,5321
1280,44737,SS1,B,5321
1280,54375,SS1,B,5321
1280,91691,SS1,B,5321
1280,62098,SS1,B,5321
1280,95175,SS1,B,5321
1280,20527,SS1,B,5321
1280,53065,SS1,B,5321
1280,98389,SS1,B,5321
1280,79942,SS1,B,5321
1280,59808,SS1,B,5321
1280,51505,SS1,B,5321
1280,92155,SS1,B,5321
1280,73956,SS1,B,5321
1280,80912,SS1,B,5321
1280,14705,SS1,B,5321
1280,90931,SS1,B,5321
1280,18968,SS1,B,5321
1280,40771,SS1,B,5321
1280,92727,SS1,B,5321
1280,99705,SS1,B,5321
1280,47667,SS1,B,5321
1280,39817,SS1,B,5321
1280,21846,SS1,B,5321
1280,66881,SS1,B,5321
1280,22903,SS1,B,5321
1280,93066,SS1,B,5321
1280,23173,SS1,B,5321
1280,68153,SS1,B,5321
1280,31805,SS1,B,5321
1280,49251,SS1,B,5321
1280,13794,SS1,B,5321
1280,16028,SS1,B,5321
1280,52516,SS1,B,5321
1280,17355,SS1,B,5321
1280,48452,SS1,B,5321
1280,56984,SS1,B,5321
1280,59131,SS1,B,5321
1280,66450,SS1,B,5321
1280,29080,SS1,B,5321
1280,42007,SS1,B,5321
1280,79621,SS1,B,5321
1280,64008,SS1,B,5321
1280,99364,SS1,B,5321
1280,33600,SS1,B,5321
1280,32280,SS1,B,5321
1280,32946,SS1,B,5321
1280,20350,SS1,B,5321
1280,89887,SS1,B,5321
1280,91226,SS1,B,5321
1280,99539,SS1,B,5321
1280,41566,SS1,B,5321
1280,75230,SS1,B,5321
1280,86435,SS1,B,5321
1280,28758,SS1,B,5321
1280,40433,SS1,B,5321
1280,70443,SS1,B,5321
1280,93611,SS1,B,5321
1280,43289,SS1,B,5321
1274,70236,SS2,C,5757
1274,43466,SS2,C,5757
1274,97404,SS2,C,5757
1274,11231,SS2,C,5757
1274,70981,SS2,C,5757
1274,47700,SS2,C,5757
1274,98815,SS2,C,5757
1274,81643,SS2,C,5757
1274,30706,SS2,C,5757
1274,19681,SS2,C,5757
1274,67898,SS2,C,5757
1274,55293,SS2,C,5757
1274,87014,SS2,C,5757
1274,49210,SS2,C,5757
1274,93746,SS2,C,5757
1274,65615,SS2,C,5757
1274,42780,SS2,C,5757
1274,69878,SS2,C,5757
1274,49599,SS2,C,5757
1274,36111,SS2,C,5757
1274,60422,SS2,C,5757
1274,73335,SS2,C,5757
1274,23979,SS2,C,5757
1274,41091,SS2,C,5757
1274,59986,SS2,C,5757
1274,84963,SS2,C,5757
1274,57049,SS2,C,5757
1274,85341,SS2,C,5757
1274,48780,SS2,C,5757
1274,48696,SS2,C,5757
1274,12875,SS2,C,5757
1274,96275,SS2,C,5757
1274,61879,SS2,C,5757
1274,45976,SS2,C,5757
1274,11061,SS2,C,5757
1274,99889,SS2,C,5757
1274,16428,SS2,C,5757
1274,89482,SS2,C,5757
1274,75107,SS2,C,5757
1274,47512,SS2,C,5757
1274,40162,SS2,C,5757
1274,89569,SS2,C,5757
1274,56179,SS2,C,5757
1274,38705,SS2,C,5757
1274,93442,SS2,C,5757
1274,34920,SS2,C,5757
1274,91381,SS2,C,5757
1274,42850,SS2,C,5757
1274,98835,SS2,C,5757
1274,96400,SS2,C,5757
1274,99241,SS2,C,5757
1274,27927,SS2,C,5757
1274,92345,SS2,C,5757
1274,22735,SS2,C,5757
1274,92242,SS2,C,5757
1274,94717,SS2,C,5757
1274,15167,SS2,C,5757
1274,50492,SS2,C,5757
1274,67779,SS2,C,5757
1274,14373,SS2,C,5757
1274,85965,SS2,C,5757
1274,57823,SS2,C,5757
1274,27224,SS2,C,5757
1274,21813,SS2,C,5757
1274,48680,SS2,C,5757
1274,52823,SS2,C,5757
1274,64460,SS2,C,5757
1274,33021,SS2,C,5757
1274,36318,SS2,C,5757
1274,27322,SS2,C,5757
1274,80701,SS2,C,5757
1274,57953,SS2,C,5757
1274,79579,SS2,C,5757
1274,75771,SS2,C,5757
1274,45720,SS2,C,5757
1274,31567,SS2,C,5757
1274,43681,SS2,C,5757
1274,73156,SS2,C,5757
1274,48684,SS2,C,5757
1274,54396,SS2,C,5757
1274,25095,SS2,C,5757
1274,71385,SS2,C,5757
1274,19869,SS2,C,5757
1274,28449,SS2,C,5757
1274,39571,SS2,C,5757
1274,98647,SS2,C,5757
1274,98395,SS2,C,5757
1274,62089,SS2,C,5757
1274,83048,SS2,C,5757
1274,57942,SS2,C,5757
1274,21836,SS2,C,5757
1274,61717,SS2,C,5757
1274,11824,SS2,C,5757
1274,44663,SS2,C,5757
1274,80329,SS2,C,5757
1274,26199,SS2,C,5757
1274,69609,SS2,C,5757
1274,58311,SS2,C,5757
1274,98188,SS2,C,5757
1274,98125,SS2,C,5757
1274,44362,SS2,C,5757
1274,86619,SS2,C,5757
1274,59941,SS2,C,5757
1274,93695,SS2,C,5757
1274,58689,SS2,C,5757
1274,24201,SS2,C,5757
1274,98452,SS2,C,5757
1274,40647,SS2,C,5757
1274,71797,SS2,C,5757
1274,13280,SS2,C,5757
1274,91205,SS2,C,5757
1274,83584,SS2,C,5757
1274,52992,SS2,C,5757
1274,89964,SS2,C,5757
1274,39015,SS2,C,5757
1274,94889,SS2,C,5757
1274,18285,SS2,C,5757
1274,93283,SS2,C,5757
1274,70852,SS2,C,5757
1274,49608,SS2,C,5757
1274,95097,SS2,C,5757
1274,63516,SS2,C,5757
1274,25292,SS2,C,5757
1274,28320,SS2,C,5757
1274,15943,SS2,C,5757
1274,14877,SS2,C,5757
1274,49893,SS2,C,5757
1274,74569,SS2,C,5757
1274,25220,SS2,C,5757
1274,22739,SS2,C,5757
1274,40775,SS2,C,5757
1274,80457,SS2,C,5757
1274,27781,SS2,C,5757
1274,60940,SS2,C,5757
1274,69459,SS2,C,5757
1274,58629,SS2,C,5757
1274,97881,SS2,C,5757
1274,80804,SS2,C,5757
1274,64935,SS2,C,5757
1274,86983,SS2,C,5757
1274,30253,SS2,C,5757
1274,64379,SS2,C,5757
1274,95841,SS2,C,5757
1274,22978,SS2,C,5757
1274,74139,SS2,C,5757
1274,90694,SS2,C,5757
1274,63492,SS2,C,5757
1274,46666,SS2,C,5757
1274,14288,SS2,C,5757
1274,58566,SS2,C,5757
1274,38477,SS2,C,5757
1274,68115,SS2,C,5757
1274,68287,SS2,C,5757
1274,40947,SS2,C,5757
1274,57537,SS2,C,5757
1274,23022,SS2,C,5757
1274,99873,SS2,C,5757
1274,58147,SS2,C,5757
1274,81364,SS2,C,5757
1274,94518,SS2,C,5757
1274,57012,SS2,C,5757
1274,17936,SS2,C,5757
1274,62184,SS2,C,5757
1274,46160,SS2,C,5757
1274,34878,SS2,C,5757
1274,26011,SS2,C,5757
1274,69600,SS2,C,5757
1274,22015,SS2,C,5757
1274,96870,SS2,C,5757
1274,37801,SS2,C,5757
1274,94109,SS2,C,5757
1274,93819,SS2,C,5757
1274,88269,SS2,C,5757
1274,12799,SS2,C,5757
1274,16629,SS2,C,5757
1274,53713,SS2,C,5757
1274,41925,SS2,C,5757
1274,26505,SS2,C,5757
1274,84000,SS2,C,5757
1274,36896,SS2,C,5757
1274,18992,SS2,C,5757
1274,82641,SS2,C,5757
1274,37152,SS2,C,5757
1274,86858,SS2,C,5757
1274,38305,SS2,C,5757
1274,40539,SS2,C,5757
1274,53064,SS2,C,5757
1274,29340,SS2,C,5757
1274,88116,SS2,C,5757
1274,10371,SS2,C,5757
1274,46342,SS2,C,5757
1274,28964,SS2,C,5757
1274,27038,SS2,C,5757
1274,80807,SS2,C,5757
1274,42853,SS2,C,5757
1274,32871,SS2,C,5757
1274,24408,SS2,C,5757
1274,96646,SS2,C,5757
1274,13379,SS2,C,5757
1274,27275,SS2,C,5757
1030,11947,SS1,B,1660
1030,56955,SS1,B,1660
1030,41186,SS1,B,1660
1030,87182,SS1,B,1660
1030,52437,SS1,B,1660
1030,12068,SS1,B,1660
1030,32838,SS1,B,1660
1030,44782,SS1,B,1660
1030,16868,SS1,B,1660
1030,26614,SS1,B,1660
1030,65176,SS1,B,1660
1030,78955,SS1,B,1660
1030,24896,SS1,B,1660
1030,18330,SS1,B,1660
1030,72422,SS1,B,1660
1030,68756,SS1,B,1660
1030,57453,SS1,B,1660
1030,77271,SS1,B,1660
1030,87812,SS1,B,1660
1030,24293,SS1,B,1660
1030,69245,SS1,B,1660
1030,76039,SS1,B,1660
1030,39038,SS1,B,1660
1030,90623,SS1,B,1660
1030,15683,SS1,B,1660
1030,96363,SS1,B,1660
1030,78347,SS1,B,1660
1030,49535,SS1,B,1660
1030,70036,SS1,B,1660
1030,94323,SS1,B,1660
1030,14082,SS1,B,1660
1030,17972,SS1,B,1660
1030,72781,SS1,B,1660
1030,62640,SS1,B,1660
1030,65872,SS1,B,1660
1030,99928,SS1,B,1660
1030,24150,SS1,B,1660
1030,74260,SS1,B,1660
1030,68138,SS1,B,1660
1030,19632,SS1,B,1660
1030,20589,SS1,B,1660
1030,52219,SS1,B,1660
1030,89730,SS1,B,1660
1030,29442,SS1,B,1660
1030,18609,SS1,B,1660
1030,26540,SS1,B,1660
1030,46046,SS1,B,1660
1030,91830,SS1,B,1660
1030,92978,SS1,B,1660
1030,86724,SS1,B,1660
1030,81874,SS1,B,1660
1030,52622,SS1,B,1660
1030,59925,SS1,B,1660
1030,88301,SS1,B,1660
1030,79541,SS1,B,1660
1030,48652,SS1,B,1660
1030,69469,SS1,B,1660
1030,76263,SS1,B,1660
1030,89354,SS1,B,1660
1030,66387,SS1,B,1660
1030,22999,SS1,B,1660
1030,24996,SS1,B,1660
1030,95814,SS1,B,1660
1030,95316,SS1,B,1660
1030,82264,SS1,B,1660
1030,38183,SS1,B,1660
1030,66370,SS1,B,1660
1030,69186,SS1,B,1660
1030,39949,SS1,B,1660
1030,64239,SS1,B,1660
1030,54424,SS1,B,1660
1030,69441,SS1,B,1660
1030,62262,SS1,B,1660
1030,64524,SS1,B,1660
1030,22463,SS1,B,1660
1030,50966,SS1,B,1660
1030,65936,SS1,B,1660
1030,50963,SS1,B,1660
1030,97177,SS1,B,1660
1030,43408,SS1,B,1660
1030,59060,SS1,B,1660
1030,30006,SS1,B,1660
1030,72163,SS1,B,1660
1030,18799,SS1,B,1660
1030,21957,SS1,B,1660
1030,21188,SS1,B,1660
1030,22219,SS1,B,1660
1030,66606,SS1,B,1660
1030,22656,SS1,B,1660
1030,58843,SS1,B,1660
1030,27054,SS1,B,1660
1030,82924,SS1,B,1660
1030,17861,SS1,B,1660
1030,86869,SS1,B,1660
1030,83608,SS1,B,1660
1030,83620,SS1,B,1660
1030,53207,SS1,B,1660
1030,97819,SS1,B,1660
1030,26021,SS1,B,1660
1030,63845,SS1,B,1660
1030,56346,SS1,B,1660
1030,97207,SS1,B,1660
1030,65435,SS1,B,1660
1030,16743,SS1,B,1660
1030,88696,SS1,B,1660
1030,50953,SS1,B,1660
1030,56090,SS1,B,1660
1030,23579,SS1,B,1660
1030,85748,SS1,B,1660
1030,76507,SS1,B,1660
1030,37884,SS1,B,1660
1030,30280,SS1,B,1660
1030,96079,SS1,B,1660
1030,73201,SS1,B,1660
1030,39392,SS1,B,1660
1030,24184,SS1,B,1660
1030,55890,SS1,B,1660
1030,82910,SS1,B,1660
1030,58176,SS1,B,1660
1030,25058,SS1,B,1660
1030,46512,SS1,B,1660
1030,85248,SS1,B,1660
1030,39643,SS1,B,1660
1030,66244,SS1,B,1660
1030,83526,SS1,B,1660
1030,91490,SS1,B,1660
1030,90422,SS1,B,1660
1030,98470,SS1,B,1660
1030,94239,SS1,B,1660
1030,82972,SS1,B,1660
1030,13441,SS1,B,1660
1030,89822,SS1,B,1660
1030,96223,SS1,B,1660
1030,45054,SS1,B,1660
1030,33647,SS1,B,1660
1030,45818,SS1,B,1660
1030,50499,SS1,B,1660
1030,54541,SS1,B,1660
1030,56009,SS1,B,1660
1030,10800,SS1,B,1660
1030,33777,SS1,B,1660
1030,28776,SS1,B,1660
1030,84228,SS1,B,1660
1030,96159,SS1,B,1660
1030,62531,SS1,B,1660
1030,19120,SS1,B,1660
1030,28595,SS1,B,1660
1030,92991,SS1,B,1660
1030,14018,SS1,B,1660
1030,22026,SS1,B,1660
1030,79531,SS1,B,1660
1030,38197,SS1,B,1660
1030,59308,SS1,B,1660
1030,65028,SS1,B,1660
1030,69460,SS1,B,1660
1030,54681,SS1,B,1660
1030,30631,SS1,B,1660
1030,58503,SS1,B,1660
1030,50846,SS1,B,1660
1030,52517,SS1,B,1660
1030,84395,SS1,B,1660
1030,88148,SS1,B,1660
1030,21135,SS1,B,1660
1030,16895,SS1,B,1660
1030,30392,SS1,B,1660
1030,30632,SS1,B,1660
1030,90981,SS1,B,1660
1030,16522,SS1,B,1660
1030,98338,SS1,B,1660
1030,20693,SS1,B,1660
1030,45665,SS1,B,1660
1030,68079,SS1,B,1660
1030,96761,SS1,B,1660
1030,65576,SS1,B,1660
1030,73656,SS1,B,1660
1030,89570,SS1,B,1660
1030,64287,SS1,B,1660
1030,45804,SS1,B,1660
1030,38255,SS1,B,1660
1030,77154,SS1,B,1660
1030,24918,SS1,B,1660
1030,55242,SS1,B,1660
1030,66349,SS1,B,1660
1030,24534,SS1,B,1660
1030,47125,SS1,B,1660
1030,98895,SS1,B,1660
1030,98930,SS1,B,1660
1030,87743,SS1,B,1660
1030,73783,SS1,B,1660
1030,79066,SS1,B,1660
1030,97442,SS1,B,1660
1030,50425,SS1,B,1660
1030,15952,SS1,B,1660
1030,38903,SS1,B,1660
1030,61807,SS1,B,1660
1030,88554,SS1,B,1660
1030,17180,SS1,B,1660
1030,11007,SS1,B,1660
1030,36794,SS1,B,1660
1030,49507,SS1,B,1660
1053,37686,SS2,D,2897
1053,27987,SS2,D,2897
1053,43491,SS2,D,2897
1053,47938,SS2,D,2897
1053,53007,SS2,D,2897
1053,25726,SS2,D,2897
1053,11013,SS2,D,2897
1053,75193,SS2,D,2897
1053,66446,SS2,D,2897
1053,33028,SS2,D,2897
1053,26932,SS2,D,2897
1053,59834,SS2,D,2897
1053,79806,SS2,D,2897
1053,75570,SS2,D,2897
1053,83233,SS2,D,2897
1053,97562,SS2,D,2897
1053,56421,SS2,D,2897
1053,19447,SS2,D,2897
1053,62044,SS2,D,2897
1053,15544,SS2,D,2897
1053,67176,SS2,D,2897
1053,12456,SS2,D,2897
1053,70260,SS2,D,2897
1053,20205,SS2,D,2897
1053,51033,SS2,D,2897
1053,85465,SS2,D,2897
1053,66267,SS2,D,2897
1053,85156,SS2,D,2897
1053,63008,SS2,D,2897
1053,93904,SS2,D,2897
1053,64747,SS2,D,2897
1053,47947,SS2,D,2897
1053,25096,SS2,D,2897
1053,63088,SS2,D,2897
1053,12733,SS2,D,2897
1053,52568,SS2,D,2897
1053,32527,SS2,D,2897
1053,91018,SS2,D,2897
1053,70305,SS2,D,2897
1053,57428,SS2,D,2897
1053,21551,SS2,D,2897
1053,67240,SS2,D,2897
1053,23875,SS2,D,2897
1053,41891,SS2,D,2897
1053,67104,SS2,D,2897
1053,87184,SS2,D,2897
1053,62487,SS2,D,2897
1053,78676,SS2,D,2897
1053,20308,SS2,D,2897
1053,61873,SS2,D,2897
1053,50668,SS2,D,2897
1053,54500,SS2,D,2897
1053,39041,SS2,D,2897
1053,53655,SS2,D,2897
1053,32037,SS2,D,2897
1053,20011,SS2,D,2897
1053,76910,SS2,D,2897
1053,92998,SS2,D,2897
1053,24945,SS2,D,2897
1053,79547,SS2,D,2897
1053,76840,SS2,D,2897
1053,35415,SS2,D,2897
1053,55793,SS2,D,2897
1053,56019,SS2,D,2897
1053,94599,SS2,D,2897
1053,29358,SS2,D,2897
1053,40968,SS2,D,2897
1053,23474,SS2,D,2897
1053,29194,SS2,D,2897
1053,43550,SS2,D,2897
1053,35856,SS2,D,2897
1053,32740,SS2,D,2897
1053,88957,SS2,D,2897
1053,30036,SS2,D,2897
1053,95918,SS2,D,2897
1053,19876,SS2,D,2897
1053,33218,SS2,D,2897
1053,92306,SS2,D,2897
1053,74764,SS2,D,2897
1053,70811,SS2,D,2897
1053,83889,SS2,D,2897
1053,85952,SS2,D,2897
1053,68838,SS2,D,2897
1053,99277,SS2,D,2897
1053,83989,SS2,D,2897
1053,94278,SS2,D,2897
1053,93269,SS2,D,2897
1053,91857,SS2,D,2897
1053,52363,SS2,D,2897
1053,92210,SS2,D,2897
1053,51436,SS2,D,2897
1053,29786,SS2,D,2897
1053,67640,SS2,D,2897
1053,18950,SS2,D,2897
1053,71462,SS2,D,2897
1053,67961,SS2,D,2897
1053,92756,SS2,D,2897
1053,49691,SS2,D,2897
1053,46002,SS2,D,2897
1053,87518,SS2,D,2897
1053,17362,SS2,D,2897
1053,56129,SS2,D,2897
1053,76497,SS2,D,2897
1053,19724,SS2,D,2897
1053,50685,SS2,D,2897
1053,70521,SS2,D,2897
1053,69233,SS2,D,2897
1053,14929,SS2,D,2897
1053,17456,SS2,D,2897
1053,58331,SS2,D,2897
1053,47627,SS2,D,2897
1053,20057,SS2,D,2897
1053,94497,SS2,D,2897
1053,21835,SS2,D,2897
1053,90610,SS2,D,2897
1053,87867,SS2,D,2897
1053,76462,SS2,D,2897
1053,60394,SS2,D,2897
1053,70648,SS2,D,2897
1053,86064,SS2,D,2897
1053,82655,SS2,D,2897
1053,15376,SS2,D,2897
1053,68947,SS2,D,2897
1053,84928,SS2,D,2897
1053,95437,SS2,D,2897
1053,34672,SS2,D,2897
1053,52143,SS2,D,2897
1053,89299,SS2,D,2897
1053,72341,SS2,D,2897
1053,75715,SS2,D,2897
1053,29773,SS2,D,2897
1053,18109,SS2,D,2897
1053,69050,SS2,D,2897
1053,23566,SS2,D,2897
1053,55015,SS2,D,2897
1053,21053,SS2,D,2897
1053,76132,SS2,D,2897
1053,94689,SS2,D,2897
1053,32617,SS2,D,2897
1053,15130,SS2,D,2897
1053,42472,SS2,D,2897
1053,67595,SS2,D,2897
1053,78690,SS2,D,2897
1053,78517,SS2,D,2897
1053,89928,SS2,D,2897
1053,30807,SS2,D,2897
1053,57696,SS2,D,2897
1053,58870,SS2,D,2897
1053,47079,SS2,D,2897
1053,60779,SS2,D,2897
1053,63578,SS2,D,2897
1053,54350,SS2,D,2897
1053,98984,SS2,D,2897
1053,88366,SS2,D,2897
1053,16863,SS2,D,2897
1053,92691,SS2,D,2897
1053,94843,SS2,D,2897
1053,53863,SS2,D,2897
1053,18639,SS2,D,2897
1053,53213,SS2,D,2897
1053,22387,SS2,D,2897
1053,83133,SS2,D,2897
1053,98916,SS2,D,2897
1053,60667,SS2,D,2897
1053,47243,SS2,D,2897
1053,43029,SS2,D,2897
1053,96057,SS2,D,2897
1053,88997,SS2,D,2897
1053,29709,SS2,D,2897
1053,53694,SS2,D,2897
1053,20682,SS2,D,2897
1053,86380,SS2,D,2897
1053,96980,SS2,D,2897
1053,28537,SS2,D,2897
1053,55851,SS2,D,2897
1053,50662,SS2,D,2897
1053,96787,SS2,D,2897
1053,61374,SS2,D,2897
1053,26901,SS2,D,2897
1053,21104,SS2,D,2897
1053,50577,SS2,D,2897
1053,59372,SS2,D,2897
1053,94343,SS2,D,2897
1053,53054,SS2,D,2897
1053,26750,SS2,D,2897
1053,97833,SS2,D,2897
1053,99838,SS2,D,2897
1053,78995,SS2,D,2897
1053,22249,SS2,D,2897
1053,94675,SS2,D,2897
1053,97878,SS2,D,2897
1053,65496,SS2,D,2897
1053,76648,SS2,D,2897
1053,57425,SS2,D,2897
1053,12389,SS2,D,2897
1053,57526,SS2,D,2897
1053,50483,SS2,D,2897
1053,33627,SS2,D,2897
1053,38074,SS2,D,2897
1053,54791,SS2,D,2897
1010,73736,SS1,C,4966
1010,35166,SS1,C,4966
1010,39693,SS1,C,4966
1010,28030,SS1,C,4966
1010,30308,SS1,C,4966
1010,20114,SS1,C,4966
1010,48770,SS1,C,4966
1010,23256,SS1,C,4966
1010,76543,SS1,C,4966
1010,80748,SS1,C,4966
1010,79013,SS1,C,4966
1010,14947,SS1,C,4966
1010,96760,SS1,C,4966
1010,54140,SS1,C,4966
1010,91006,SS1,C,4966
1010,27176,SS1,C,4966
1010,88282,SS1,C,4966
1010,59377,SS1,C,4966
1010,30218,SS1,C,4966
1010,31266,SS1,C,4966
1010,33703,SS1,C,4966
1010,91885,SS1,C,4966
1010,31697,SS1,C,4966
1010,67366,SS1,C,4966
1010,15726,SS1,C,4966
1010,63852,SS1,C,4966
1010,57749,SS1,C,4966
1010,98652,SS1,C,4966
1010,41133,SS1,C,4966
1010,68222,SS1,C,4966
1010,90031,SS1,C,4966
1010,47346,SS1,C,4966
1010,68841,SS1,C,4966
1010,40671,SS1,C,4966
1010,79993,SS1,C,4966
1010,41348,SS1,C,4966
1010,50562,SS1,C,4966
1010,71474,SS1,C,4966
1010,35430,SS1,C,4966
1010,58213,SS1,C,4966
1010,98907,SS1,C,4966
1010,84766,SS1,C,4966
1010,67749,SS1,C,4966
1010,70513,SS1,C,4966
1010,46932,SS1,C,4966
1010,60052,SS1,C,4966
1010,75916,SS1,C,4966
1010,79135,SS1,C,4966
1010,64874,SS1,C,4966
1010,31241,SS1,C,4966
1010,36174,SS1,C,4966
1010,89254,SS1,C,4966
1010,28140,SS1,C,4966
1010,42768,SS1,C,4966
1010,16839,SS1,C,4966
1010,94040,SS1,C,4966
1010,72991,SS1,C,4966
1010,58655,SS1,C,4966
1010,82684,SS1,C,4966
1010,77621,SS1,C,4966
